sale_first_week,game_time,game_days,bin_one,bin_two,ltv
121.2431289261279,38,4,0,1,172.3547442611783
94.24302314451805,69,4,1,2,156.41531489783583
0.0,53,5,0,0,35.23649184078321
0.0,68,3,0,0,22.82661468832427
0.0,129,2,0,1,24.16361181644989
208.56035281414518,36,4,1,2,302.8734411157869
55.09846272647411,71,3,0,1,112.31124015573758
0.0,66,5,0,2,35.43714283361969
0.0,10,4,0,2,12.176511391253115
0.0,55,6,1,1,15.999047209393417
106.59446215145528,117,3,1,2,152.91032140481173
176.55069734141762,53,4,1,2,263.80090086053156
155.80152239285826,46,5,1,2,248.80313384360454
163.07315012463818,73,6,0,2,234.4800614249389
0.0,77,4,0,2,11.518668988628088
28.461152343050586,85,5,0,1,49.76845708659053
0.0,70,5,0,2,20.956335017840846
0.0,42,3,1,2,18.70420833163008
0.0,49,5,1,1,30.07268445857086
193.62802559494932,39,3,0,1,275.4068954402996
0.0,100,3,1,2,1.7959364532621718
11.45924989403224,134,6,0,1,33.902959373344814
0.0,88,3,0,2,32.5428776921891
173.3163859261993,68,4,1,1,225.78109680054206
205.3620973503186,94,4,0,1,322.5221784715241
200.54633903117798,87,4,1,1,275.94238221243626
185.1537215962455,6,5,0,2,226.74475118414531
187.34042229081274,37,4,0,1,266.519676645995
177.30481564241757,56,4,1,3,237.4122138933972
95.41559826513895,61,5,0,1,170.88012421245875
167.70642775826033,74,3,1,1,218.27143726968447
13.490506374632076,60,4,0,2,29.579033132623522
0.0,25,3,0,2,8.226355809934578
127.0805640832354,28,5,1,1,161.3259982402375
0.0,77,5,0,2,16.31831753265375
260.3272787623373,73,4,1,1,347.79755133232527
130.78161233856343,42,3,0,1,197.37483006168767
0.0,68,3,1,0,12.099123957607052
143.66266681860276,85,4,1,3,214.24428374326888
0.0,58,5,0,2,30.62488389482782
0.0,38,3,0,1,29.562837421866806
177.14394968201606,95,7,0,2,258.68041200497026
181.89675574660805,125,3,0,2,264.4044692026695
219.1655376081752,101,4,0,0,292.9846772138501
101.44660718413098,120,4,1,3,157.473955433951
116.38693414159962,141,6,0,1,170.62674994099433
0.0,61,5,1,1,20.79133310639458
105.5614981616407,126,3,0,2,143.67745015881258
69.55190495247481,58,5,0,1,130.94373762527508
0.0,82,5,1,1,13.051917582336173
272.658350607321,88,6,0,1,434.28353841045697
186.59398608795405,47,4,0,1,277.6736231606133
161.64349809032134,49,3,0,0,216.57737727309586
64.11679757979834,101,6,1,2,93.05353232875173
0.0,37,4,0,1,35.80524369768061
84.25734655347,82,6,1,2,137.54630077749184
0.0,63,4,0,2,14.785184326618703
126.32139169471137,19,3,1,0,162.75595053097027
0.0,70,3,0,1,29.66756261933417
186.22052928705367,82,3,1,3,264.48711912704033
119.51657082240528,60,3,0,2,169.6193487259334
0.0,61,5,1,2,31.80973227094713
0.0,11,2,1,2,13.492787678129632
277.66805029707893,75,5,1,1,379.69618693215773
179.88623235191744,50,5,1,1,245.73588336846814
188.86147531619832,127,5,1,1,269.7901229770061
57.87432332638417,66,3,1,3,71.92122548720313
0.0,30,3,0,3,14.795061031715088
154.89694649495104,81,4,1,1,208.7709394067904
0.0,77,5,1,2,26.10421777839877
143.6129707493087,80,5,0,2,210.31910844249353
196.0042457198159,92,4,1,3,269.6777593617748
100.60225454372548,81,6,1,2,175.22370277672522
0.0,41,3,1,3,21.119510579491184
102.84543410019513,61,7,1,2,168.23690895592546
51.274073382085135,44,6,0,2,78.1592216994314
64.9364247380429,96,3,1,2,103.89928739704455
0.0,50,4,1,2,26.023387190101996
66.04383384982744,57,4,1,1,99.16515524168105
0.0,107,5,1,0,48.0519575520081
82.3936671303579,24,3,0,3,129.15543455204457
112.9553886102128,26,2,0,1,165.0757373790385
0.0,73,5,0,3,20.2249027278812
159.48821100666584,86,4,0,2,229.6423997032917
0.0,57,5,1,2,0.0
223.62693938380474,45,6,0,2,310.3180561264077
147.3075777381926,39,5,0,3,236.18201517801074
21.060649079241387,92,4,1,2,46.959966517221275
0.0,35,5,1,2,4.171638578568568
100.78053264167555,92,6,1,2,164.9571982784219
0.0,63,5,0,1,16.710871849221444
49.47535590381254,43,7,0,1,89.05928757561584
103.40009407789677,70,4,1,1,152.11875733420118
170.36796089931948,135,3,0,2,245.80201605132805
118.14688703543145,82,4,0,1,183.22405002949802
90.60121008624296,52,4,1,3,130.2736903402173
147.29592954509164,63,6,0,2,218.55882900796527
0.0,101,3,1,1,17.77324524216023
0.0,74,6,0,1,18.099827116280235
171.06340628370899,61,4,0,2,239.49671074542786
58.22443072393496,83,5,0,2,91.24314017261086
0.0,78,3,1,0,24.049492582719147
185.1114263076555,99,3,1,2,272.26489771461
207.21632075135153,75,3,1,1,285.9401814292707
83.12789115672723,98,4,1,0,134.82499218815065
0.0,67,6,1,1,18.633634548619167
241.78660222142082,61,2,0,2,309.09874081602277
65.58086481650633,61,2,0,1,120.34883939722779
0.0,117,4,0,2,28.31934745685625
0.0,81,5,0,1,17.460328288429146
0.0,58,4,1,2,21.727634816189674
0.0,57,4,1,0,13.055838973359682
107.91900324111862,24,4,0,2,152.71647894617536
61.353720970889114,95,4,1,0,106.5329207267788
27.813530683149324,34,5,1,1,53.024913090859314
0.0,78,2,0,1,8.24329005887118
0.0,19,4,1,1,29.086162893512295
0.0,41,5,1,1,25.916128934580833
69.27246254751086,77,2,0,2,109.63435102842226
0.0,80,2,0,1,25.723898131283285
0.0,23,5,0,2,16.179479895941416
181.52110806672482,45,6,1,3,265.5767746198141
294.68795709247826,72,5,0,2,405.7198521487452
0.0,37,3,1,2,15.617778904346583
129.72420412722204,50,5,0,1,182.1625337302196
107.8423282289659,71,3,0,1,152.8724981289599
0.0,114,4,1,2,40.401662100254995
0.0,100,6,0,2,14.860137257618636
106.02771302873967,43,5,0,0,148.2541290794931
189.61129562691366,75,5,0,2,273.2523160243728
205.044316576911,87,5,0,2,276.9097071953614
135.0507339359321,97,5,1,2,234.1379113078107
0.0,105,5,0,2,18.093304398193332
162.1585709156455,94,5,1,1,233.1299979140819
0.0,56,3,0,0,3.740242389660935
15.554224172572532,24,4,1,2,41.47724521649849
143.14890207487477,37,6,1,3,231.6862689161589
0.0,32,5,1,0,24.4303518418978
72.21912563690418,87,6,0,3,114.46118779606324
137.48286044782645,78,6,1,1,196.71651131549848
115.29323409736931,138,4,0,1,170.92063786118058
115.0734719785323,75,3,0,1,150.46276203612558
0.0,100,5,1,2,29.667192466909952
54.63781619116665,39,5,1,2,100.25105911956086
0.0,125,5,0,2,14.702951679756767
0.0,86,3,1,1,30.204649183772478
107.13955261975357,76,3,0,2,145.21827361072312
0.0,61,5,1,2,0.7085561323355976
0.0,73,4,0,1,28.969794339464258
187.21478137218378,70,6,0,3,281.6527162859465
0.0,38,7,1,2,30.88663550290758
98.04210250204751,75,2,0,2,127.08954856180627
0.0,74,4,1,2,17.964205688628027
213.50036157622773,76,3,0,3,318.5187791709431
178.27173058558432,90,5,1,1,239.56768484684628
0.0,71,5,0,1,34.42386323078389
100.94169772476693,56,4,1,1,153.17042320906086
0.0,49,4,1,1,29.23925828549506
0.0,42,5,1,2,31.671673912172654
59.34447295505059,105,3,1,1,88.51636649487801
0.0,72,6,1,1,18.442632059785062
88.9442457319638,61,5,0,1,148.42449307173925
0.0,79,4,0,3,15.810176579875078
0.0,92,5,0,3,33.726098768914646
203.15285533107385,72,6,1,0,274.32773168843806
0.0,96,3,1,2,17.76940668831496
139.72099634483024,98,4,1,1,208.3060123279422
64.0844995339422,74,4,0,2,79.47962127956617
0.0,73,5,1,1,15.521488628352582
130.4240301285846,60,5,0,3,192.3564370133522
142.28612298017302,61,6,0,1,242.003314346451
0.0,116,4,0,1,30.10840867556928
0.0,62,4,0,1,23.824742483235454
65.72067186244652,75,4,0,2,90.30909628488794
131.1045812856896,38,3,1,3,178.54857049141512
155.73002257173158,89,5,1,2,251.86277583548875
0.0,5,3,0,1,15.727705325835831
0.0,56,6,1,1,25.8086295281331
177.56059576395884,118,5,0,1,286.1203468110472
0.0,64,4,0,2,30.96733694002141
101.13285812818532,84,6,0,2,148.10810587569594
88.12447446322346,70,5,0,1,150.43786289440376
0.0,61,6,1,2,24.64788693615536
0.0,69,4,0,3,19.542481889114548
146.60835388428873,47,6,0,2,197.68907289116495
0.0,78,5,1,3,6.904049901291289
0.0,104,4,0,2,11.78054197850543
95.0651893112708,33,5,0,2,140.64506735133142
233.71017635980016,70,3,1,2,350.09684618016655
192.17767328570469,97,6,1,1,278.4550868888357
221.8622061079591,86,2,0,2,292.32482154286714
0.0,107,4,0,0,21.91240513252069
125.92369327446964,28,5,0,1,183.01900802474012
149.40686311185937,114,6,1,1,217.41814473363726
0.0,37,5,0,2,8.057190640685661
104.51676305347522,75,5,0,0,159.8216995519943
0.0,29,7,1,1,33.748521376584776
83.12698180778634,51,5,1,1,147.1425685851761
0.0,64,3,1,2,10.105692126059962
173.20503194100564,96,6,1,2,277.60254731107636
0.0,106,3,1,0,7.033019512969931
95.57598309255422,34,6,0,1,144.32978533472604
102.88316940738655,65,6,0,2,169.49582915995296
197.2307199757613,93,4,0,2,283.8107528557224
0.0,41,3,0,1,20.492989082335697
171.22224136446434,61,2,0,2,211.02258399246412
0.0,52,3,1,1,30.441041456230437
0.0,86,3,0,3,30.61293011728178
236.18503818233415,105,6,1,0,326.60261498531287
70.74432648029861,71,3,1,2,112.17229145152874
0.0,79,3,1,1,11.969397706598174
140.27623692009547,83,4,1,0,188.02774166112053
153.0042392696313,48,4,1,3,219.83064096955832
0.0,118,6,0,1,13.717095483653019
0.0,108,4,1,1,29.069501962507864
0.0,89,4,1,0,23.77842221443929
0.0,13,6,1,2,3.139399504495504
0.0,76,6,0,2,19.78659301258641
0.0,78,3,1,1,4.06477839994624
0.0,72,4,0,3,40.134166744005725
0.0,64,6,0,2,15.012537697540019
0.0,54,3,1,1,31.73082959347414
140.23428433877416,101,3,0,2,198.34894715255342
0.0,90,4,0,2,17.508257320390953
51.31460598095862,52,5,1,1,83.6751144915644
135.58644381812454,54,5,0,1,198.49223178078194
0.0,103,7,1,3,24.84117609488728
0.0,95,4,0,1,13.734973154447795
211.54460699497707,53,4,0,1,311.7501223930803
104.592315506057,67,4,0,2,150.93519898677425
0.0,88,6,0,3,38.3383591014527
0.0,63,4,1,2,38.50773646576288
266.95504725710487,66,6,0,0,382.47063432666226
0.0,13,4,1,1,32.02285478397566
0.0,49,5,0,2,9.18849551927668
126.67021752511955,46,4,1,3,181.06436235653092
130.85650895500538,85,6,1,0,191.21433281943115
57.01522484529232,58,6,1,1,109.68475659954083
0.0,43,4,0,1,16.537806815616758
0.0,36,7,0,2,16.828435485005144
127.46821512247122,41,3,0,1,206.44066648523568
149.095326357926,47,5,1,2,223.04877585040043
0.0,128,4,1,1,13.48176164100488
0.0,53,4,0,2,27.69324955978458
0.0,84,5,0,2,18.633522957042626
167.65524543448396,68,3,1,1,222.67918440626357
0.0,83,2,1,2,0.6858315911169408
261.825735374573,37,3,1,1,355.5190118061472
233.33701516681003,134,4,0,2,308.30123213924503
172.36580694441227,42,3,0,2,247.57361868164986
0.0,78,3,1,2,24.85522492523986
159.25529404895974,124,7,0,2,227.2858979736887
0.0,91,5,1,2,0.0
24.177662294453313,36,5,1,3,45.21096129850405
0.0,71,5,0,1,26.404532720708346
0.0,59,6,1,1,4.826082287057509
173.22840529841417,54,2,0,2,217.45548022603217
70.40384227886301,77,5,1,1,114.0348449894339
133.42578056378267,14,5,1,2,207.35661159666572
0.0,107,4,0,1,8.101740778822037
0.0,79,5,1,1,13.128721687003745
217.4140138936437,36,5,0,2,299.4219825699783
139.749047417991,60,4,1,2,224.04304043094538
130.10439982947585,81,6,1,1,186.95741260033492
177.40638920848562,115,3,1,2,260.5877523618656
78.32763078353636,36,5,1,1,132.75360801334654
159.88611439061873,58,4,1,1,212.36494394823043
0.0,16,3,0,1,15.249085723820244
0.0,66,6,0,3,16.124570266752393
244.21436763399845,94,6,1,2,377.6167942264389
0.0,64,3,1,2,29.541762513543798
0.0,65,3,0,1,20.91500455947169
0.0,20,3,0,1,13.902569699407564
88.66442786079521,110,3,0,2,133.91255256827813
0.0,65,4,0,3,29.883839367968104
0.0,76,5,0,0,10.847375835753741
0.0,116,4,0,0,0.6251825104574513
0.0,98,5,0,1,4.562523956335116
153.87319881612103,84,7,1,3,231.55055685361583
200.37403215713678,52,6,1,1,291.62315078955385
0.0,40,7,0,3,26.943145529874013
0.0,74,5,0,2,3.3360824286652155
186.36384605286307,54,5,1,2,279.88739228863403
0.0,56,4,0,1,21.32430548357479
0.0,60,4,0,1,22.895018365512943
149.10698899962438,53,5,0,2,195.3258559321426
196.42511286560148,86,3,0,2,271.7296761386169
33.95910241754629,86,7,0,2,85.97034609712462
0.0,81,3,0,2,21.715877790848975
0.0,74,4,1,0,26.22385236021466
0.0,100,6,0,1,28.103090167224476
70.25428589198722,54,5,1,1,132.97921843058265
165.34468615045748,117,5,0,2,219.8078992138177
0.0,52,6,0,2,28.889767417275515
153.20775175800952,89,6,1,1,212.01701188041886
0.0,35,4,1,0,27.400826290143566
0.0,94,5,0,0,19.580959935280866
47.89438468791009,80,3,0,2,87.7631969673302
0.0,110,5,1,1,25.355336948240303
0.0,74,3,1,0,15.076636723027708
203.71338116155752,98,3,1,3,248.7585236739101
200.79220709018858,74,2,0,1,297.68138026902125
0.0,69,4,1,0,15.790038106078681
295.7983913321773,127,5,1,0,400.3452922679255
154.80455633988694,38,6,0,2,215.2830870009698
41.36614432202249,96,4,1,2,65.63248918754802
206.5098046930249,73,6,1,1,298.0509231456628
0.0,90,2,0,2,20.62922030218224
0.0,43,6,0,1,22.19710700157984
200.8551172829229,35,4,1,3,259.8620373655479
0.0,53,4,0,1,14.066281649769348
169.25483214834117,111,5,0,2,232.68209275094625
169.45620416349078,76,4,1,1,225.80745222779183
0.0,21,2,1,2,34.1840668511767
0.0,57,6,0,2,21.18640759992083
0.0,119,7,1,1,5.579693776564506
0.0,122,3,0,2,29.071895381943968
223.90324881791275,52,4,0,1,328.28331216487436
117.1887846855114,79,4,0,2,184.24848630436554
79.58517915020323,64,4,1,3,116.09071503170941
51.40753414557922,107,5,0,0,93.06764226076434
0.0,108,3,0,2,23.28279180591573
129.58208767967815,55,4,1,0,156.18952069039668
0.0,131,3,1,1,17.306770762116674
48.64165678710482,102,4,1,2,86.98729747317206
0.0,93,5,0,3,21.042744060999485
70.37411126108645,73,3,0,2,119.11401521873108
99.29980780358822,70,4,1,2,173.36295050890436
0.0,44,5,0,0,38.70387272689172
147.0933456572195,55,4,0,3,234.28627894216487
0.0,122,6,1,0,27.54775924178591
152.44313158502857,112,3,1,0,202.4938430313943
186.7624144512563,101,6,1,2,296.8439798747495
221.84389512109266,86,5,1,1,314.530917301797
166.187129012289,69,6,1,2,267.8189994867359
82.94892818999313,90,2,0,2,131.47294751473822
0.0,102,5,1,0,9.841725288975
0.0,58,4,0,1,18.154067037856976
0.0,44,4,0,1,17.144629434855098
0.0,71,3,0,1,24.434364612040383
141.18401102111648,88,6,0,1,194.92745145614995
130.5998314387326,76,4,1,2,214.60308890164853
0.0,80,4,1,1,21.99452999357477
104.61580283161477,71,6,1,2,163.07101853191514
0.0,153,2,0,1,48.269067359512334
41.517250416395726,56,5,1,1,59.06318233973039
111.31906755775313,97,2,0,1,170.90771633993526
0.0,67,5,1,2,14.727139619304705
0.0,40,6,0,2,26.077396293793385
0.0,71,3,0,0,43.040750350301856
181.24086913962853,101,5,0,0,264.46416828656095
140.90958715891733,61,7,0,0,208.1168966530912
0.0,50,5,1,1,22.428426305753156
0.0,25,6,0,2,19.54627515779165
0.0,61,4,0,1,33.025565198078866
0.0,85,5,1,1,20.127138918245404
0.0,119,1,1,3,31.860847914336556
202.25886521869404,91,3,1,3,273.2749409020045
223.2732321079297,102,5,0,2,304.2628492746169
0.0,32,4,1,0,0.0
191.58036673056114,67,4,0,1,283.35417493144473
123.88031407483747,107,5,0,2,178.76153014976296
265.5317448675447,64,5,1,0,371.34065896309505
0.0,37,3,1,2,15.478378632801686
121.04976095568934,36,3,0,2,159.7058087319063
0.0,101,2,0,2,18.19547821111879
0.0,25,2,1,1,34.56662850626338
93.44343896459267,96,5,1,2,139.9732520148524
116.08237949090356,92,5,1,1,163.94738656463736
0.0,83,3,0,1,17.990412177637296
79.58827971988015,97,5,0,1,138.31549795192612
0.0,79,7,0,2,33.350338823457555
0.0,70,3,1,3,32.396876254493044
146.0947946475143,38,5,1,1,184.11397251062928
0.0,86,2,0,3,14.307411268682984
205.78895312671588,78,4,1,1,281.3559274806469
185.28998192773838,81,5,1,3,255.81437533206088
10.511218306786574,96,4,1,1,37.23134653643498
101.94917228830299,81,5,1,2,174.50089396428285
0.0,51,4,0,0,19.888545354266483
0.0,107,5,1,1,29.031371520619317
92.9446916995612,79,6,1,1,141.949743383763
204.19196684665525,14,5,1,2,291.4208134691035
0.0,79,4,0,2,28.29989602361439
0.0,97,4,0,2,12.551579737681472
0.0,51,4,1,1,6.26384291789904
120.84577675760535,77,3,1,1,151.81134033305096
132.59520574975633,65,6,0,2,197.87144344124113
0.0,61,4,0,1,20.6590189208701
114.84049233542308,46,4,1,1,164.17454788297192
80.00633053072167,35,3,1,2,124.71157985615977
43.768154023188146,47,5,1,1,77.98493871741503
0.0,90,6,1,1,27.051230077830983
75.16438190033887,35,5,1,2,132.79716370650624
223.00360104784937,76,3,0,3,321.23750626322476
0.0,66,5,1,2,23.57778817834101
94.08511183455161,53,4,1,3,134.15584240713258
0.0,12,4,1,2,24.47748090367177
186.3882685669784,126,2,1,3,237.69630600662452
112.25246220251917,25,5,1,1,158.7462682337826
138.0568992832293,69,5,1,2,215.06619172344512
0.0,112,4,0,2,16.825831928485982
137.65365581961794,67,5,1,2,201.31165850799923
86.51932799046624,81,7,0,2,130.2306568726396
153.57877232598682,62,5,1,1,212.1999961475191
181.51649368838434,67,5,1,2,276.7725185204382
130.65995899313793,33,6,0,1,195.31662385463443
0.0,87,5,1,2,23.132141479786945
0.0,102,4,1,3,13.029668778802892
109.76575640445503,85,5,0,2,142.56391404024794
88.0732947454164,28,4,0,3,121.27844226594075
0.0,68,6,1,0,0.0
160.21899898503924,58,5,0,2,242.4220540140323
0.0,127,5,0,2,35.994664304673826
246.35923970126657,80,4,1,1,323.1671408762932
202.6850227433515,61,6,0,0,304.8718100695007
0.0,103,5,1,1,30.399592956708524
0.0,148,5,1,1,40.05168286114535
203.1963991540191,79,4,1,2,313.1664490031173
0.0,82,6,1,2,31.173109846367197
0.0,59,5,0,0,20.16073980514888
197.63163168071662,74,5,0,1,291.0500500902387
140.84828466121306,61,6,1,3,217.06877380620088
0.0,81,6,1,2,28.41154591099307
0.0,48,4,1,2,25.73942922245622
165.21144913023102,91,4,1,1,240.7146952458379
0.0,49,3,0,1,9.181322475520659
161.5461804367378,104,5,1,2,256.07345041600354
156.1308216502688,51,3,0,0,199.89499176063134
0.0,12,5,1,2,23.969690656134976
179.4123043659036,75,6,0,2,239.58906710148185
9.673864257301432,52,4,0,1,36.67408124572943
0.0,68,4,0,1,17.45944459118502
200.32420245649735,128,5,0,0,264.31086570922935
0.0,135,3,0,3,15.515591859660477
0.0,92,2,1,1,18.58705427287137
168.3962348090088,31,3,1,2,247.5361956419984
0.0,96,5,1,3,11.04377881237753
207.18177074484316,74,4,1,1,279.9832872430811
183.48089033916872,72,3,0,2,247.97097307857538
0.0,51,3,1,1,16.06903518098235
0.0,118,4,1,2,16.19513513409077
107.7628483127472,86,4,0,3,189.5351053613089
0.0,97,3,0,3,31.03392640803751
91.91605314656965,54,4,1,2,141.40886594227956
0.0,57,4,1,3,0.0
84.68137109248033,55,3,1,1,123.80638419384297
133.05714063745955,60,5,1,3,196.65050275128334
0.0,130,6,1,1,33.20368444087053
0.0,45,3,1,1,39.666934945340266
0.0,1,1,1,1,24.430810271506402
243.21094321581677,63,4,1,1,317.51894160980834
203.86864444009382,94,4,0,1,316.0741801910719
0.0,70,4,1,1,22.780309024131252
147.67431273516087,70,4,1,1,212.34935260220973
164.4918532287628,46,4,1,1,244.75272599504956
0.0,58,6,1,2,14.987039958686443
0.0,92,5,0,2,31.388191879178116
122.45356236304715,67,4,0,2,182.64205014702327
0.0,79,4,1,1,12.269696240708136
0.0,80,4,1,2,33.26012285954409
90.67945158725932,67,3,0,1,141.52667339492635
0.0,46,6,1,3,22.035072131146222
0.0,64,3,1,2,24.55268836105159
135.1891775781714,97,3,0,1,206.50265885787553
196.8834906434007,85,4,0,2,267.4223642653792
148.148547333992,69,2,0,1,208.42415995947087
214.0666642801223,67,3,1,2,296.0500390682367
125.57907271692763,51,3,0,2,195.1157100076244
0.0,79,6,1,2,35.41766779656406
0.0,59,4,1,2,30.215323935093913
178.7922243205462,39,3,0,1,250.4268410036293
48.17375579924841,130,3,0,1,93.06689486805146
71.3672701456864,51,4,0,2,117.64270603783575
0.0,53,6,1,0,40.25463964980449
39.188312066398325,86,3,1,2,86.0312008550944
0.0,22,4,0,1,9.3417005803463
115.09399205133943,124,5,1,2,201.72026893089642
0.0,60,3,1,2,9.779571071545652
0.0,64,3,1,0,28.609095957735924
152.4404415537189,50,2,1,0,197.39264070726477
0.0,79,7,0,3,2.876590224586641
209.18826851506003,56,2,0,0,283.8763288411723
187.4032664861048,40,6,1,2,282.9528151637875
122.32102564109303,100,4,1,2,186.09381328410814
187.15415555198285,64,3,0,3,271.5460183281367
230.76103621116079,92,5,1,1,308.8198543017487
0.0,43,3,0,2,16.612988665281478
0.0,39,3,0,2,26.07593322734337
88.83952815106166,68,2,0,1,148.2044316003681
0.0,67,5,1,1,30.17678072129387
0.0,126,5,1,1,26.910930945939374
140.19370517653078,130,2,1,0,192.6622909955475
233.46051973312348,65,4,1,2,361.14477509311115
123.57325819462795,53,2,0,0,156.2092915053769
192.97321892086515,99,5,1,1,271.3700431728803
0.0,90,2,1,1,29.30505808859397
68.98144190778247,72,4,1,3,117.57011398111936
0.0,109,1,1,1,4.829967598964297
104.82752745322998,148,4,1,2,172.82511363590513
0.0,25,1,1,1,21.78289524448199
199.36176243495134,87,4,1,2,300.3416811507084
0.0,36,1,0,2,6.697297095792663
0.0,56,3,1,2,27.39684996741879
0.0,51,3,0,2,24.82669902815874
0.0,40,5,0,1,31.89492402143193
0.0,79,5,1,2,13.01644482709923
0.0,64,3,1,1,9.754637624470433
128.78975108936703,69,4,1,2,194.77083424029058
206.141063206921,51,5,0,1,306.83922509420165
0.0,171,5,0,1,14.569280873077401
108.5060202975148,62,2,0,1,174.95572631125094
62.57353038804074,39,4,1,2,111.49571214213972
0.0,30,6,0,2,23.955507557343232
0.0,53,6,0,1,23.793039127000622
130.38736619151427,73,3,0,1,199.9122054275861
0.0,68,5,1,3,13.626050928323492
0.0,64,4,1,1,31.39319613524914
86.89098487155695,87,4,0,1,137.81746623799276
149.27590871875225,12,3,1,2,215.2105485045103
0.0,65,4,1,2,31.912113930276043
122.4107252368789,90,2,0,2,173.16725994605562
287.99750062603516,65,5,1,2,429.93798946650634
134.25198444766764,106,6,1,2,223.8923178087797
54.75506223916413,116,3,1,1,91.31291363774322
144.28050156536102,47,3,1,0,189.22564499235534
0.0,61,5,1,2,9.448987141776342
172.51633818629412,75,3,0,0,237.68107835082333
0.0,74,2,0,2,42.53325744050163
118.4112457820728,18,3,0,3,185.25590738116858
30.743887980932783,80,6,0,1,57.282970879993556
123.78580214115567,39,3,1,0,179.93126539149497
106.73843032629392,109,5,1,2,200.37038274310564
196.84369343840433,47,3,1,1,262.25294749767784
0.0,15,3,0,1,26.651964576134866
159.69889318715278,93,4,1,3,231.44830447127623
182.62650011498644,40,4,1,1,251.9333773155368
98.18055734049571,85,7,0,2,144.86365413366173
150.93434997217852,80,4,1,2,247.41388745256018
0.0,76,4,1,1,31.421249250757405
0.0,42,5,0,2,11.286342136257389
148.45292225386817,62,6,0,2,222.39226977217763
208.26444294745744,30,5,1,1,292.2884886280531
191.83237315866197,53,4,1,1,248.60127732138915
179.9555446922162,83,6,1,1,267.0111627319053
0.0,100,6,1,1,2.700805046761243
0.0,83,5,0,2,18.909042661495693
296.05820940354505,44,6,1,0,399.0738717230467
0.0,85,5,1,2,26.424011555491262
0.0,69,5,0,1,21.547440640842844
0.0,46,5,0,1,25.7102474014615
0.0,58,5,1,1,40.134020567142
0.0,35,1,1,1,27.754892231907935
0.0,44,5,1,2,31.640622059510175
106.0164215192624,82,5,0,2,137.1383764888045
0.0,30,3,0,2,10.747242508574754
145.14341581977138,35,4,1,1,197.98103274455997
170.7163310683694,95,5,0,0,251.88947345906624
219.6565535711667,82,4,0,1,329.00639943276315
80.269176422032,73,6,1,1,123.93470071060534
208.1370749718334,85,4,0,1,322.08881494884463
0.0,110,4,1,3,10.474278526520674
75.25213774298031,102,6,0,0,133.68444919914378
117.71552994718049,73,4,0,2,179.4738629916255
14.072698264509256,72,5,1,2,53.919540592278054
0.0,20,5,0,1,37.56852474638949
125.90820765617246,147,5,0,2,182.0729441903199
160.65467056562764,61,5,0,1,254.70646294242826
0.0,72,4,0,1,24.3758618270586
0.0,121,5,1,3,20.66859578004043
0.0,118,3,1,3,31.86598544518548
0.0,104,4,1,1,34.39471314551771
0.0,48,3,0,2,16.757281770014696
33.06188668373305,61,3,1,1,74.45662279767626
0.0,81,4,0,3,16.501200203007112
72.24693701787254,81,4,1,0,109.1906938145365
191.72618247415653,71,2,1,1,259.56489200969025
0.0,66,4,0,1,29.083295157290355
0.0,57,6,0,0,27.02475270567266
0.0,125,6,1,1,15.965349965633834
0.0,47,4,0,1,20.904185071126207
143.24580882841815,170,5,0,1,215.05271761384742
39.168338833313825,37,3,1,0,67.94782058215739
0.0,55,3,0,2,19.63255160038691
132.42447925096465,61,5,1,1,181.2186597289718
0.0,91,5,0,1,27.784454215757822
0.0,1,3,0,3,23.679463401519158
156.8532738148465,90,3,0,1,225.89120288542185
88.30905069668046,84,5,1,1,135.79011496423223
219.87586835874401,102,3,0,1,339.88999031821476
220.4443002203305,103,4,0,1,335.21319883491987
124.92972227806389,88,6,0,1,201.1051331797164
0.0,77,4,0,2,19.005290852217193
178.7862832900954,47,6,1,2,279.3954634358082
111.26172024118044,64,5,1,2,176.7177010373345
209.63354426693334,54,4,1,2,306.67723859801896
151.7545871980075,117,5,1,3,218.8805182741222
0.0,96,7,1,1,14.926267452024877
169.0795820972105,91,3,1,1,226.5228190845125
0.0,44,4,0,1,23.696941200532866
114.72978685100355,129,2,1,2,167.52008022139435
0.0,22,5,1,2,3.517804709452336
0.0,53,4,0,0,14.419225699495067
0.0,55,4,0,0,21.37793374380059
118.18919412286424,45,4,0,3,193.07526234970106
0.0,86,3,1,2,25.628487458963395
0.0,33,2,0,1,10.309736509814115
146.21358739636048,76,4,0,1,212.8858504843833
106.66355871084954,53,3,1,1,139.48780806736576
129.58460276996834,79,2,0,2,183.63139295607257
0.0,74,5,1,2,19.666553959448763
0.0,41,5,1,2,21.649577680928452
181.02370712709376,68,4,1,1,243.56546628968525
40.375175719022465,89,5,0,1,81.51593129229897
179.14199120793398,37,2,1,2,269.62019999365975
46.209527121343086,46,6,0,1,92.48725988481866
193.49587719036086,126,5,1,1,280.2847851045527
196.26943354355507,83,3,1,2,290.4219687971221
0.0,89,3,1,2,28.56693290472594
0.0,17,5,0,3,17.63795101996213
0.0,98,4,1,0,27.63334036113286
0.0,22,6,0,1,23.581385580159846
0.0,21,4,1,1,12.47421861863129
209.82179999763457,95,5,0,0,297.78871472177
117.07059826444053,75,5,0,2,186.80747892067464
45.85263681807409,90,1,0,1,68.75905890430293
0.0,59,2,1,0,12.404516513099466
0.0,92,2,1,1,1.6281728607526933
0.0,37,3,1,1,24.93648227584898
98.65318195061833,86,2,1,0,134.20956534894472
