sale_first_week,game_time,game_days,bin_one,bin_two
0.0,85,2,0,2
178.76379177779773,53,7,0,2
210.9304000220294,48,1,0,1
228.30497724155458,31,1,0,1
0.0,85,4,0,0
78.58021358836456,83,4,0,2
153.11034274383465,119,6,1,1
0.0,77,3,1,0
0.0,40,4,1,3
178.25153089527387,57,4,0,1
0.0,46,4,0,2
0.0,53,5,1,1
0.0,30,7,1,2
112.327314442537,79,4,1,1
0.0,110,6,1,1
18.94635932943659,50,4,0,0
0.0,8,5,0,2
0.0,56,4,0,1
119.88832569531138,98,6,0,2
254.22723923970807,57,4,1,1
0.0,35,4,0,2
19.1150302618139,37,5,0,2
223.00661593633902,63,3,0,1
191.83561771011716,79,5,1,3
0.0,79,6,0,1
0.0,27,6,0,2
0.0,32,5,1,2
0.0,70,6,0,3
312.24146523464606,34,2,1,2
168.15269170352974,76,5,0,3
0.0,93,4,1,1
0.0,31,6,0,1
128.72394998942485,107,4,0,2
152.6074845154874,58,4,0,1
98.3217564660996,80,6,1,1
0.0,48,5,1,1
215.8888619357425,57,4,0,1
135.64520789143575,68,2,1,3
0.0,31,3,1,3
53.5757876877575,57,5,1,0
144.83877630822988,86,3,0,1
0.0,49,6,1,2
0.0,120,5,1,2
0.0,57,2,1,1
250.07039579406,113,5,1,1
179.1257847627627,53,4,1,3
172.82375574101312,14,2,0,2
0.0,60,1,0,0
0.0,73,6,1,3
145.05911037400614,73,3,1,2
0.0,78,4,1,1
0.0,85,4,0,0
83.59217133305371,107,3,1,1
0.0,84,3,0,2
193.81812333078176,69,5,0,2
0.0,38,3,1,0
0.0,12,5,0,2
126.4306265092517,44,3,1,2
221.05717272670972,17,6,1,0
32.910129550463196,45,3,1,3
0.0,71,5,1,2
0.0,36,2,1,3
0.0,89,5,1,1
70.9666762480211,99,4,0,1
70.05639687338505,17,4,1,3
0.0,80,2,0,3
74.18036128031088,98,5,0,2
0.0,64,6,0,0
0.0,93,5,1,2
0.0,54,5,0,1
151.89163276949955,64,5,1,0
74.71747108723383,70,5,1,3
111.95714698304275,59,4,0,1
0.0,90,4,0,1
220.65998830840607,78,2,1,1
0.0,98,3,0,0
94.5798619525601,87,5,0,1
0.0,99,3,1,1
237.23225544430267,72,4,0,0
0.0,96,2,1,2
0.0,75,4,1,1
261.6433647461203,51,6,1,2
105.59152778763516,37,4,1,3
0.0,41,2,0,0
115.25281836872466,20,5,0,1
0.0,69,2,1,3
150.09352793559418,40,5,1,2
118.18968979380324,82,3,1,1
0.0,84,6,0,2
160.97346052927404,75,4,0,3
132.4407760132344,108,3,0,1
161.90385800766916,52,4,1,3
84.6636677643794,85,4,1,2
0.0,73,5,1,2
0.0,153,3,1,2
0.0,85,6,1,2
0.0,80,3,0,2
0.0,103,6,1,2
158.43655190512345,2,3,0,2
188.9440647442212,56,4,1,1
173.3992317903034,66,3,1,3
113.34336066180543,86,7,1,2
0.0,95,5,0,3
22.432744578987396,100,4,1,2
0.0,13,4,0,1
143.5073788555044,56,5,1,1
142.5384801387782,103,3,1,3
0.0,25,5,0,2
0.0,5,4,1,1
0.0,82,5,0,1
30.154211112921573,14,5,1,2
166.5641583831762,66,3,0,1
0.0,27,5,1,2
0.0,69,4,1,2
189.05408692433107,39,6,1,3
51.3090415807911,50,3,0,1
161.05886258553267,46,2,0,1
144.2928440101343,63,4,0,0
91.442646928836,24,4,1,1
154.58060764094702,65,4,1,2
0.0,67,5,0,1
102.63545913815261,105,3,0,2
0.0,125,4,1,1
0.0,90,6,0,2
0.0,113,4,1,2
0.0,70,6,0,0
44.543405868679244,101,4,1,2
280.1765789512077,69,5,1,2
94.02103006600352,64,4,0,1
0.0,123,4,0,2
192.85077832800587,26,2,0,2
107.05389468926637,70,3,1,1
154.87857525887722,17,4,0,1
181.22911208288087,93,5,1,2
0.0,43,4,1,3
53.52513286296619,88,4,1,2
0.0,77,2,1,2
0.0,79,5,1,2
0.0,22,6,0,1
0.0,77,3,1,1
0.0,23,2,0,0
81.79164096791558,76,2,1,0
106.71305714166053,48,3,1,2
122.51854419137716,20,5,1,1
178.7732344143842,75,5,1,1
0.0,74,5,1,2
188.95690323685434,121,4,1,1
0.0,84,4,1,2
0.0,53,5,0,3
0.0,44,3,1,1
137.33119541935483,85,4,1,0
116.53641290034477,68,4,0,2
0.0,74,5,0,0
195.88948602731716,106,5,1,1
0.0,50,3,0,2
236.92249854586836,56,4,0,2
126.78139140702038,25,3,1,1
0.0,74,5,0,0
125.71438581828303,129,2,1,2
194.34567219637987,112,4,0,2
151.50700370129212,67,7,1,1
90.1910629231171,87,4,1,1
0.0,50,5,0,1
104.78472803758477,63,6,0,2
0.0,7,6,0,1
0.0,97,6,1,1
0.0,93,2,1,2
0.0,63,3,0,2
68.73476877188165,66,6,1,2
0.0,81,2,0,2
0.0,79,5,0,1
0.0,29,5,0,2
0.0,81,5,1,1
10.176177057288157,94,5,1,2
69.12805235508657,44,2,0,2
0.0,45,4,0,1
82.87348037098337,62,5,0,1
119.71561694874158,37,4,1,1
97.65235163656558,170,6,1,1
0.0,80,5,1,3
183.34116816428303,44,3,1,2
118.8380305806152,94,2,1,1
0.0,65,6,1,1
277.75832652182083,28,4,0,1
0.0,90,5,1,2
255.11120174286026,57,3,1,0
106.0703768617795,63,4,1,0
0.0,39,3,1,1
165.88465425471213,66,3,1,2
124.075122022364,34,7,0,2
177.0034134133643,96,4,1,1
66.14243030340884,58,2,0,3
208.3547486408052,70,6,0,2
136.35924862925145,48,5,1,2
0.0,49,3,1,0
0.0,107,2,0,0
0.0,72,2,1,2
91.14075733930876,56,3,1,3
128.73183640688475,55,4,1,1
131.0351507168526,102,7,1,3
118.8077008325028,74,6,1,0
103.86762647789429,74,3,1,1
0.0,50,3,0,0
48.28744185448424,84,4,0,3
0.0,48,4,1,1
0.0,98,5,1,1
0.0,72,4,1,2
120.60051408496325,69,1,1,2
203.14461059563394,71,4,0,0
0.0,80,5,1,2
0.0,41,5,1,1
180.88323429672153,58,6,1,2
88.50200011886088,77,4,0,1
64.28166300966635,53,5,1,2
114.66071084648952,121,4,1,0
0.0,12,4,1,1
0.0,69,4,1,1
174.55610920596462,96,4,1,1
173.54841355035063,36,4,1,2
0.0,83,3,0,2
0.0,68,3,0,2
102.58929639595215,102,5,1,2
0.0,106,4,1,2
162.43960302263662,90,3,0,1
0.0,28,4,0,1
160.59563116886218,36,5,0,3
0.0,99,6,0,2
0.0,45,4,1,2
0.0,72,3,0,1
55.844811586068744,109,5,1,1
190.10071708661312,88,6,1,0
0.0,96,7,0,2
80.45861232970705,41,5,0,1
156.76667065467743,6,4,1,2
0.0,63,4,0,1
197.9766102394937,55,3,1,1
217.12544496655858,86,5,1,1
55.13302896653414,32,3,0,2
0.0,72,5,0,1
0.0,79,6,0,1
115.16591435121427,56,2,0,2
42.685169659777046,28,4,1,1
223.66918455702884,92,5,1,1
0.0,81,4,0,2
53.370829454773926,54,5,1,2
0.0,70,3,0,2
141.81686402030346,98,4,0,3
149.94716001397106,70,4,1,3
0.0,64,2,1,2
156.4412685211804,84,1,0,0
0.0,71,4,1,3
0.0,51,4,0,0
132.26416566424433,66,3,1,2
131.08563732567836,89,3,0,2
73.18655745159037,160,6,0,3
0.0,44,4,1,2
159.12125102839505,44,4,1,0
0.0,41,6,0,1
0.0,72,5,1,0
97.0681347321931,99,3,0,2
147.7598908393249,60,6,0,2
0.0,44,1,0,0
0.0,85,5,1,2
227.577403587996,20,5,1,2
37.9856748301666,31,2,1,1
0.0,59,5,0,1
0.0,22,6,1,1
0.0,122,3,0,2
0.0,60,2,0,0
0.0,21,6,1,1
0.0,79,2,0,2
57.591453927074326,30,3,1,2
208.3004527760138,152,4,1,1
160.20960550134814,101,4,1,1
0.0,85,4,1,2
230.59263108847193,91,3,1,1
84.94305461840331,69,3,1,1
35.160888722784804,68,7,1,1
0.0,98,5,1,3
0.0,88,3,0,3
163.45606359678084,47,6,1,3
223.70943131239613,49,4,1,2
0.0,98,4,0,2
81.9784124077644,98,5,1,3
0.0,44,6,1,3
100.53379112841701,97,3,1,1
0.0,82,4,0,2
68.18791175688213,78,3,1,2
219.6431774723664,47,5,0,2
0.0,35,4,1,1
0.0,37,4,0,3
122.89746921222569,77,5,1,1
140.93513689731978,96,4,0,2
0.0,48,5,0,1
0.0,63,5,0,3
0.0,49,4,1,2
115.93101271316428,74,5,0,1
119.780464132104,78,4,0,3
116.00347004272463,57,5,1,2
199.14231416558184,121,5,0,3
0.0,107,5,1,1
0.0,54,4,1,0
106.51698561638578,121,3,1,2
24.231099124249923,48,2,0,2
58.47963031068336,83,4,0,2
0.0,60,5,1,0
0.0,64,5,1,1
18.42210611940031,99,5,1,3
0.0,77,5,0,1
0.0,70,2,1,2
140.64359885314101,121,3,0,2
266.2100381431036,48,4,1,0
0.0,104,5,1,2
0.0,77,4,1,0
103.72275116991653,109,4,1,1
241.84601694537287,23,5,1,2
87.710015189826,74,5,0,1
0.0,72,2,1,3
13.75682358357652,71,3,1,0
123.38356459361495,62,4,1,0
139.66256500746255,73,3,1,0
0.0,61,4,0,2
213.79591937081472,53,7,1,0
0.0,99,4,1,2
0.0,40,4,0,1
0.0,41,5,1,3
0.0,50,5,1,3
168.83509186107918,67,4,1,1
155.5849283450198,53,4,0,3
0.0,72,5,1,2
16.53172916607089,77,4,0,3
169.26754499202437,49,3,0,3
97.30834722179445,120,6,1,2
125.96441227403226,103,6,0,1
73.03494785844063,124,3,0,2
0.0,106,3,1,2
203.38054759981998,57,6,0,2
133.2275187751619,56,7,1,3
154.797426283407,151,4,1,1
0.0,109,3,1,2
91.15741988813699,54,4,1,2
105.36351506707615,80,5,0,1
0.0,25,4,1,1
124.20605393086788,93,2,1,2
89.23452905005243,107,2,1,1
230.15700084770708,54,4,1,2
0.0,28,5,1,2
0.0,55,5,1,1
133.15958085725205,78,4,1,3
0.0,49,5,0,3
0.0,94,4,1,2
188.85996174680992,110,5,0,3
197.93925513327397,50,1,1,2
0.0,53,6,1,2
11.024748291448077,55,5,1,1
155.04110158316823,76,6,0,1
0.0,55,3,1,2
0.0,94,3,1,1
169.682064402658,54,3,0,0
0.0,40,5,1,0
57.673610874490635,90,4,1,1
0.0,80,5,1,1
111.43291191924949,103,5,1,1
0.0,57,3,0,1
0.0,122,4,1,2
0.0,79,4,1,2
0.0,75,3,0,0
258.28202557043636,81,3,0,1
231.73373063650115,61,5,1,0
168.54001962998245,35,4,1,1
0.0,39,5,1,2
111.9610622372796,45,6,1,2
0.0,107,5,0,1
0.0,106,3,1,2
172.72259238792685,82,3,0,0
0.0,8,6,1,1
122.3105392073349,79,5,1,1
243.42633537218296,47,5,1,1
0.0,36,5,0,2
143.3597334300145,75,5,1,1
0.0,44,4,1,1
211.16926669738038,95,6,0,2
0.0,77,4,0,1
0.0,73,6,1,3
0.0,125,3,0,2
0.0,39,4,1,2
56.002791459224355,53,5,0,1
0.0,40,5,1,1
0.0,110,4,0,2
199.44971276543265,76,2,1,1
0.0,49,5,0,2
0.0,64,5,1,2
191.7799665226124,9,3,1,0
160.31171156262116,89,3,0,1
0.0,55,5,1,1
68.22120435618758,9,5,1,0
122.62889472599198,44,5,1,2
0.0,53,3,1,3
159.34622003980436,120,4,1,1
99.319331967623,114,3,0,1
215.21122115830943,52,2,1,0
143.2060642908623,7,5,1,1
0.0,72,3,1,1
0.0,26,5,1,2
94.61658470242794,30,5,0,1
152.0019891153231,114,4,0,2
191.19944889032536,102,5,0,1
0.0,94,4,0,3
0.0,74,2,1,1
150.87135505307256,49,5,1,0
0.0,73,5,1,2
169.82181454949767,141,5,1,2
178.71583919067714,85,2,1,1
253.9598432173924,76,3,0,2
150.86050285123375,13,5,1,1
52.573427232376574,41,1,1,2
198.70188772473455,82,3,0,2
0.0,96,4,0,3
141.22033963038012,38,5,0,1
48.124514887890356,89,5,1,2
129.6202204279608,51,3,1,1
0.0,8,3,0,2
0.0,39,2,0,2
0.0,53,4,1,2
164.85162914952318,25,4,1,1
163.5302072524686,38,4,1,2
148.30176852520594,51,3,1,2
0.0,53,4,0,2
0.0,67,5,1,2
130.4438273511791,52,3,0,1
0.0,78,3,0,1
89.90139372616758,101,5,1,0
169.21073202776878,73,1,0,1
0.0,121,2,1,2
0.0,30,5,0,2
127.80392744682062,96,6,1,1
145.76485113006856,41,4,1,1
0.0,105,6,1,1
150.38431730977095,79,4,0,2
158.8212845472194,28,4,0,2
166.11085029500794,40,5,1,2
0.0,26,4,1,2
152.3691413478333,109,3,0,1
0.0,31,6,0,1
167.7871041749033,67,4,1,2
0.0,94,4,0,3
0.0,40,4,1,0
0.0,65,5,1,1
110.24056903070594,30,3,1,3
0.0,1,5,1,3
221.97207669134684,102,5,0,1
141.5207819484813,73,4,1,0
227.14237153750315,60,4,0,0
0.0,32,3,1,1
97.38169724128933,54,4,0,1
194.1085578887034,12,5,1,2
0.0,75,4,1,1
222.47558114772656,37,2,0,3
64.14320825920777,79,6,0,2
0.0,61,3,1,2
191.41655536874921,91,5,0,2
0.0,95,4,0,0
304.9153103186346,97,5,1,2
172.5633281007078,32,2,1,1
0.0,57,6,1,1
0.0,173,4,1,2
157.36727396567377,47,4,0,1
0.0,39,3,1,1
138.6209379253367,38,4,0,2
137.5808968445529,54,5,0,0
0.0,80,4,1,0
18.65723478462685,80,3,1,2
101.13047439979988,94,3,1,1
140.9714977190007,47,5,0,2
107.40103206974483,108,3,0,0
0.0,91,6,0,0
166.5629377610978,12,4,1,2
121.29974096603857,84,5,1,0
0.0,97,5,1,0
201.59932271586018,15,4,1,1
147.7851600860007,111,5,1,1
41.095588134269406,68,5,0,1
69.78220411537737,27,5,0,1
144.40153978903206,9,3,1,2
82.62681299459068,90,4,1,2
185.18270284927658,85,6,1,3
148.32455828457867,97,3,1,1
114.91081606247012,116,6,1,2
0.0,79,6,0,1
122.82190974704444,69,4,1,1
161.36608795668494,63,2,1,1
91.24540712086872,40,5,1,0
146.79785440670744,38,6,1,1
0.0,91,6,1,0
108.22444388520084,112,5,0,0
76.8547872767874,66,3,1,2
220.47894385902686,41,4,1,1
63.508646507961416,136,3,0,3
40.474335387007145,125,4,0,0
0.0,113,5,1,2
0.0,43,3,1,1
211.34201549407413,11,4,0,2
0.0,80,7,0,1
0.0,68,2,1,1
50.127825088686166,25,4,0,1
0.0,68,4,1,3
0.0,109,3,1,2
240.68527387291465,78,4,0,1
193.04834678600687,23,3,1,2
147.20554989411937,117,4,0,1
195.90478023856372,54,4,1,2
0.0,81,4,0,1
66.37008447365554,24,5,1,2
145.83345718059596,87,5,1,1
194.90676911041965,88,7,0,1
127.58125844498115,15,4,1,1
183.39791424104834,45,6,0,3
0.0,115,6,1,0
0.0,9,4,0,3
154.64207787063418,31,5,0,2
0.0,75,6,0,1
62.988865744797025,77,7,0,1
94.26519365026596,70,5,1,1
89.10396978796672,119,3,1,1
0.0,95,6,1,1
0.0,73,5,1,2
0.0,90,6,1,1
0.0,20,5,0,3
108.62859655095775,47,4,0,2
0.0,46,4,1,3
173.6298293120543,51,5,0,1
0.0,77,6,0,3
0.0,120,5,0,0
0.0,119,5,0,3
0.0,80,3,1,0
126.18937965413836,87,4,1,0
0.0,40,1,0,2
229.2518731478743,33,5,1,1
28.788460049741786,23,5,0,2
160.4873454486781,69,4,1,0
0.0,71,5,0,2
142.6098885982268,22,2,1,2
0.0,58,4,1,2
0.0,76,2,1,1
129.30621671983786,79,4,0,2
0.0,38,4,1,1
142.1112213779337,110,4,0,2
89.08605805653464,50,7,1,2
0.0,109,5,0,3
131.3965219045201,53,5,0,1
71.32981758665957,50,3,0,2
123.37243968860744,49,4,1,1
0.0,70,3,0,2
193.79904598145782,105,4,1,2
28.742773353753805,114,5,1,1
0.0,59,6,1,1
0.0,59,6,1,2
11.521934295249494,101,5,1,0
0.0,65,4,1,1
0.0,83,4,1,3
130.87189377198172,37,5,1,1
0.0,95,5,0,2
137.71014354111884,72,6,0,2
184.58526071778093,33,5,0,2
0.0,136,2,0,1
69.09695349063873,101,3,0,3
0.0,89,5,0,2
76.96357376028848,116,4,1,1
0.0,104,6,1,0
92.87821066111148,76,5,0,1
0.0,21,5,1,2
231.49524268329392,61,2,1,3
0.0,69,5,1,1
0.0,100,4,1,0
151.66298503512837,81,3,1,1
0.0,49,4,0,2
0.0,76,5,0,1
126.07079542392759,24,4,1,1
0.0,31,3,1,1
113.55320762494244,35,5,1,2
0.0,77,6,0,1
123.29748129402657,87,3,1,2
195.34702433703103,103,4,0,2
221.1797640419167,54,2,1,1
0.0,82,4,0,1
0.0,111,6,1,2
0.0,61,5,0,3
161.4897029091631,125,5,1,2
216.16996349618495,60,4,1,1
0.0,23,3,1,2
0.0,32,3,1,1
0.0,79,4,1,1
169.460601561842,112,2,1,3
0.0,78,4,1,0
0.0,72,4,1,0
101.77542427078352,28,5,1,2
0.0,46,1,1,2
107.77311100789818,85,6,0,2
149.0465193133631,108,2,0,2
0.0,103,5,0,1
0.0,135,5,0,2
0.0,28,2,1,1
0.0,60,4,1,0
0.0,100,3,0,1
0.0,123,4,0,2
0.0,88,5,1,2
41.435372595558604,30,4,1,1
119.20202513567635,82,5,1,1
153.86380171890053,18,2,1,1
146.56624342826575,65,4,1,2
169.61693925630647,107,6,1,1
197.12318540221204,85,4,1,2
111.44512941413808,90,6,1,0
182.422108099284,83,2,0,2
0.0,24,3,1,2
0.0,147,4,0,1
170.1908843343241,48,6,1,2
0.0,121,6,0,1
64.15367266353437,93,5,0,1
0.0,75,3,0,1
0.0,35,4,0,2
0.0,57,3,1,2
0.0,63,5,1,1
0.0,60,5,1,1
70.88014193694575,41,3,1,1
0.0,83,3,1,3
0.0,76,5,0,2
63.42164172159188,44,6,1,1
96.26891641955795,20,4,1,0
0.0,107,4,1,2
76.46413206501856,120,5,0,1
0.0,89,2,1,0
0.0,107,3,0,3
183.08684353558488,68,5,1,2
65.97555781321313,35,2,1,1
0.0,24,6,1,0
35.61284668966597,83,3,1,0
0.0,69,3,1,2
0.0,59,3,1,3
0.0,56,3,0,1
47.36034905469684,85,4,0,2
203.81241168952056,50,3,1,1
66.62183918450881,90,2,0,2
195.7587131659409,28,5,0,1
140.76761261811538,28,6,1,1
184.40567959487552,68,6,0,3
146.4019003379226,69,3,0,2
249.44967846899374,4,3,1,2
0.0,133,3,1,1
0.0,89,2,1,3
270.1259135817694,124,5,1,3
167.50184652970512,55,5,0,0
0.0,33,2,0,1
194.56324315417424,104,4,0,0
222.39393857284085,77,4,1,2
103.18396796955432,103,4,1,2
144.87223067849231,52,5,1,1
0.0,85,4,1,2
0.0,89,4,1,2
236.8866276174034,56,4,1,2
0.0,52,5,1,2
0.0,63,5,1,0
145.69149195136322,69,5,0,3
150.0920450398035,46,3,1,1
207.81693541539173,90,4,1,2
120.34756870212235,95,4,1,1
0.0,26,4,1,1
162.92464776374885,56,4,0,2
0.0,96,4,0,2
0.0,122,4,0,1
0.0,69,7,0,2
0.0,95,5,0,2
148.98068910077723,73,3,1,1
81.96244885373022,30,4,1,0
75.54857946314733,64,4,1,2
0.0,102,5,0,0
213.15984845558734,100,3,1,1
147.0416681459935,87,3,1,3
0.0,79,3,1,2
0.0,111,2,1,0
0.0,117,4,0,0
0.0,89,4,0,1
104.68138285906761,41,3,0,0
196.3909419039769,83,4,1,2
0.0,69,6,1,2
0.0,83,3,0,1
188.2062696539678,75,4,0,1
0.0,69,4,1,1
98.47426996685446,67,5,0,0
0.0,61,4,1,2
0.0,68,5,1,2
0.0,52,3,0,0
83.51258868437873,56,3,1,0
37.28206375739302,42,3,1,2
0.0,107,3,0,2
0.0,5,5,0,3
197.4063974706608,84,4,0,0
0.0,68,4,0,2
0.0,79,1,0,1
137.6340566229341,63,5,0,2
18.062649781850695,5,3,0,3
77.02673183463094,148,4,1,1
254.83466035812967,66,5,1,2
143.1006407291024,87,4,1,1
231.2132127189228,76,1,1,3
0.0,101,3,0,2
73.46038131283012,49,5,1,2
121.0316224396633,85,6,1,1
0.0,8,4,0,2
0.0,32,6,0,2
185.75733152305452,60,4,0,2
234.29484930984415,120,6,1,2
169.9612309566147,46,3,0,1
0.0,87,3,0,0
167.654130119853,58,3,0,2
0.0,70,5,0,1
103.04879754710242,31,4,1,1
0.0,72,3,1,2
177.76977132429357,27,4,1,0
0.0,166,5,0,2
151.95982666444317,71,5,0,2
67.26030208505576,31,4,0,2
97.06552532857091,96,6,0,2
0.0,69,5,1,1
97.4542468809421,103,6,0,2
0.0,23,3,1,1
0.0,51,1,0,2
245.21958431313706,42,4,1,1
0.0,109,2,1,2
207.29437572435955,98,5,1,3
0.0,68,4,0,2
112.08347495715284,63,3,1,0
0.0,32,5,1,2
0.0,22,4,1,2
212.59216473059354,33,3,1,3
104.6017194791411,81,4,0,0
187.3718456931834,105,6,1,1
179.4631613699611,124,4,0,3
78.120683578323,118,4,1,1
0.0,46,4,0,1
0.0,110,4,0,1
69.00373246168337,95,4,0,2
98.30552887562408,90,4,1,0
0.0,81,6,1,1
0.0,44,5,0,1
93.15828615623423,6,7,0,2
119.28036000145386,68,4,0,2
88.03784043163107,42,5,0,3
151.6585709586908,98,6,1,1
209.10603478918728,112,3,0,0
0.0,55,5,0,1
54.376324981517016,35,3,0,1
0.0,116,1,0,2
0.0,57,3,0,3
0.0,104,5,1,0
0.0,81,3,0,0
0.0,76,4,1,2
249.7329278767562,108,4,0,1
148.22384689203878,49,5,0,2
0.0,57,4,0,2
29.133580274098804,79,2,1,1
0.0,100,6,1,1
102.57408899056554,91,5,1,2
189.1302522881773,116,7,1,0
65.09420483355463,53,4,1,3
0.0,81,4,0,1
216.9970523499802,40,4,1,2
212.97376307383013,90,7,1,1
151.88329122287237,95,4,1,3
117.68804739293407,102,7,0,0
105.57775457680162,68,7,0,1
0.0,61,3,0,2
90.0866817724302,81,5,1,3
15.63178868273802,85,4,1,2
0.0,61,4,0,0
173.86328069626057,45,4,1,1
192.99077717249526,85,4,1,1
0.0,65,5,0,1
0.0,29,7,1,2
0.0,89,4,0,0
142.66576989276393,47,4,1,1
0.0,67,3,0,2
0.0,64,4,0,1
161.7057705330344,106,4,1,1
149.67002289376643,78,5,0,1
0.0,111,6,0,2
0.0,92,5,1,1
0.0,124,6,1,1
236.70843537657885,68,3,1,1
0.0,77,3,1,3
246.57947942901586,58,6,0,2
0.0,100,3,0,0
149.05622529830893,67,4,0,1
73.96644208494504,93,2,1,1
0.0,79,3,1,1
32.17934659494604,118,4,1,2
0.0,134,5,1,1
133.71671154507706,112,4,0,0
83.94372236285649,113,4,0,1
0.0,34,6,0,1
0.0,66,7,1,2
214.63783717785554,63,5,0,1
203.65678182608423,83,4,1,1
0.0,83,4,1,1
0.0,51,4,1,1
0.0,42,4,0,0
195.25043274481217,61,2,1,2
0.0,45,2,0,2
99.1153942167975,95,5,0,2
0.0,140,5,1,2
160.2428886009688,83,5,1,2
170.95293972884284,81,5,1,1
0.0,58,5,0,1
120.38990924779944,28,4,0,1
0.0,39,4,0,3
0.0,61,4,0,2
144.1370935704277,146,5,0,2
170.87813383075022,29,6,1,1
0.0,60,4,0,1
0.0,69,5,1,2
279.5026322131799,55,4,1,1
0.0,82,4,1,2
86.10803205158194,92,3,1,1
0.0,118,3,0,1
0.0,38,6,1,0
0.0,81,4,1,1
131.5229412037389,50,2,1,1
97.33558319863695,80,3,1,0
0.0,80,2,1,3
51.0360181488287,88,4,0,1
135.55512560554186,34,4,0,2
92.61291704578298,93,2,0,2
250.98736556124155,88,5,1,2
213.21094026103674,39,5,0,3
120.48585216181849,48,4,0,2
222.44837067027004,30,1,1,1
80.69988022926006,52,3,1,2
77.32524207886858,36,6,1,2
0.0,49,4,0,1
0.0,60,3,0,0
0.0,106,5,1,3
181.53759277072461,128,4,0,1
221.5906302102322,78,4,0,3
0.0,124,5,1,2
120.91839717780246,81,3,0,2
131.17594884618723,47,4,1,1
100.32124761830539,48,5,1,1
158.07892375451146,69,4,1,0
0.0,87,4,0,1
0.0,95,4,1,3
0.0,81,4,0,2
0.0,61,3,0,1
0.0,1,3,1,1
0.0,80,5,0,1
143.02322948737475,60,2,1,1
232.43579419131356,78,5,1,1
0.0,39,5,0,1
0.0,96,6,1,2
65.7256770544497,65,4,1,2
0.0,105,5,1,1
206.18857438335223,65,5,0,3
100.90652036850852,64,5,0,1
0.0,49,4,1,0
150.63382119236846,79,6,1,2
0.0,21,3,0,0
0.0,75,2,1,1
0.0,26,5,1,1
278.56861938400357,79,6,0,1
0.0,59,4,0,3
243.62342116364186,45,6,1,1
99.18852029320823,49,5,1,2
61.616442369408986,38,6,1,3
66.19356330310562,58,4,0,1
149.49035448725127,23,5,1,3
0.0,22,4,0,1
0.0,16,6,0,0
97.89115419363333,45,4,1,0
245.24793468983484,76,5,1,3
88.89054085598954,57,3,1,1
28.399186296750827,77,4,1,3
0.0,62,4,0,1
281.9291183310635,18,5,1,2
0.0,91,4,0,2
0.0,90,2,1,2
0.0,64,4,1,1
0.0,98,3,0,2
0.0,32,5,1,0
181.1286507289301,114,5,0,3
0.0,71,4,1,1
129.5793172303809,54,6,0,1
0.0,51,4,0,2
0.0,96,2,1,3
0.0,52,5,1,1
96.14616797054528,78,5,1,1
163.92233482764107,97,5,0,3
0.0,81,5,1,2
91.9052577274393,7,5,1,2
248.64373710256115,61,5,1,3
0.0,70,5,1,3
0.0,56,4,1,1
0.0,129,3,0,0
124.57452853808076,30,4,1,2
123.35856783067997,76,4,0,2
177.8945495328469,107,3,1,1
166.62901494708387,90,4,1,2
247.63325150168518,10,3,1,1
0.0,92,3,1,1
256.72898542028156,83,5,1,1
0.0,38,5,0,1
0.0,61,5,0,3
0.0,80,5,1,2
0.0,45,3,1,2
0.0,14,4,1,1
0.0,85,5,1,2
0.0,53,5,1,2
169.18503258318424,113,4,1,1
75.38959920844323,71,5,1,2
22.68510908468791,113,5,1,1
0.0,85,2,1,0
169.7654924642626,67,2,1,2
0.0,65,5,0,1
0.0,52,5,1,1
281.24478656782236,65,2,1,2
0.0,117,3,0,1
0.0,43,4,1,2
196.34470180310552,73,4,1,3
207.70730389466928,66,3,0,0
208.32449749165647,101,3,1,3
56.19113651556286,83,2,1,1
113.8355618935407,126,4,1,1
0.0,59,6,1,1
0.0,22,4,0,0
99.80411147054797,61,4,1,1
65.37306250368553,119,5,0,3
0.0,124,6,0,2
0.0,51,3,1,1
0.0,25,3,0,2
144.64833308285992,13,3,0,1
0.0,34,5,1,0
164.05573553568684,76,1,1,1
12.730000835794442,111,4,1,2
0.0,89,3,1,0
123.21434954286781,88,5,0,1
0.0,95,4,0,2
0.0,120,3,0,0
0.0,97,5,0,2
101.73179903096778,67,5,1,2
63.11318895549775,81,5,0,3
0.0,100,5,1,1
117.92156579947635,35,7,0,3
0.0,62,3,1,1
88.41928712060242,36,4,1,0
0.0,120,5,1,3
104.14573879332187,29,5,1,1
0.0,111,2,0,2
0.0,126,5,1,2
130.74930151727932,42,3,0,1
114.30576031781796,68,4,0,0
0.0,91,7,1,2
0.0,50,5,1,1
211.84525310069762,31,5,1,0
0.0,52,6,1,1
280.97640785420595,111,2,1,2
0.0,100,4,1,2
101.49999893031158,67,3,0,2
159.54504424096845,75,3,0,2
91.07096016552276,44,5,0,2
68.79329850311386,23,6,0,2
0.0,80,2,0,1
69.85135833897512,97,5,1,2
0.0,60,5,1,1
58.8256341600725,87,4,0,1
0.0,79,5,0,1
51.340257957393376,69,5,1,0
0.0,46,4,0,3
0.0,45,6,1,0
0.0,125,4,1,1
171.05679177006903,90,5,1,0
143.27726751636038,106,4,1,0
0.0,62,5,1,1
214.3600129969501,65,4,1,2
144.06068682354635,107,3,1,0
0.0,101,5,1,1
189.2187189030232,51,3,1,2
0.0,67,3,1,1
172.36947923974643,70,2,0,1
0.0,65,2,1,3
