sale_first_week,game_time,game_days,bin_one,bin_two
213.01886610077867,99,4,1,2
0.0,106,2,1,3
0.0,69,4,1,1
166.3909770741244,59,4,0,2
42.07471296644664,97,6,1,3
0.0,49,3,1,3
0.0,98,5,0,2
90.49533059817442,71,5,0,3
94.69641789334625,85,6,0,3
0.0,65,4,1,2
252.18294556769254,57,4,1,3
77.89411148575215,53,5,1,3
0.0,79,5,1,2
88.0432105902048,98,5,0,3
153.47350642753358,59,6,1,0
0.0,67,5,1,1
0.0,128,3,1,3
75.04978707265997,90,6,1,2
0.0,86,4,0,3
0.0,82,6,0,3
0.0,120,6,0,2
140.6736995071399,57,4,1,2
53.72704337733677,73,6,1,2
0.0,130,4,0,3
80.39281588981541,46,2,0,0
0.0,74,3,0,2
224.33610733233502,26,2,0,3
93.0437169108342,111,4,0,2
92.1473200661193,111,6,0,3
61.31089292950543,97,4,1,1
80.09618327309289,91,4,0,1
146.24114731930723,122,4,0,2
194.09084667507196,92,4,0,2
59.188745729006115,97,4,0,2
185.7725282332923,85,4,0,2
158.78073234695938,107,5,0,2
0.0,143,5,0,2
0.0,90,3,0,2
91.0539240670036,59,5,0,3
182.9139037129694,52,5,0,3
31.917561502540806,108,5,0,2
0.0,110,5,0,3
105.31957235030052,88,4,0,1
0.0,42,4,0,3
0.0,123,4,0,2
174.4784631575635,76,4,0,1
172.98003376331692,94,6,0,3
0.0,7,3,0,0
177.90368783298067,85,5,0,0
0.0,113,4,1,3
157.6649174170261,79,6,0,3
174.1290891586907,59,4,1,2
243.7705947271951,19,3,0,2
0.0,79,3,0,1
0.0,160,3,0,2
0.0,47,6,0,2
0.0,65,3,0,1
0.0,41,5,0,2
0.0,87,5,1,2
146.1763131514925,79,4,0,2
0.0,80,4,0,0
0.0,66,4,0,2
160.09388418958082,106,3,0,3
0.0,72,5,0,1
21.04854824721211,74,6,0,2
0.0,93,5,0,1
158.7899433828066,118,4,0,2
0.0,82,4,1,3
112.60406841676257,76,6,0,3
0.0,117,5,0,1
0.0,139,4,1,1
194.04478788488382,67,4,1,2
124.41983366833334,93,6,0,3
0.0,63,5,1,3
0.0,92,5,0,2
132.89998079119255,90,7,0,2
131.35265036521574,59,3,0,2
130.99290720402135,60,5,1,2
0.0,66,7,1,2
0.0,48,5,1,3
196.77372023260858,100,5,0,3
0.0,84,5,0,2
0.0,63,4,0,3
0.0,47,4,0,2
133.72230623381236,74,4,0,1
122.22727369164801,75,3,0,2
0.0,59,3,1,1
187.5648538657199,69,3,0,1
0.0,50,5,0,2
149.65318873130101,73,4,0,1
108.66330556191147,107,5,0,2
77.93541054671047,70,5,0,2
50.86618289309067,86,2,1,3
0.0,33,4,0,1
0.0,56,3,1,1
0.0,93,5,0,3
174.04940961403798,21,6,0,1
0.0,112,5,0,1
0.0,40,5,1,2
189.71762668097657,67,3,0,2
134.49331462829826,3,6,0,3
160.4063277986131,84,7,0,2
0.0,102,2,0,3
129.18311038052457,93,3,0,2
0.0,34,3,0,2
101.40785259507211,84,2,0,2
185.50046903139662,75,5,0,1
125.8641841194989,80,5,0,3
78.69496428603429,68,4,1,0
0.0,87,5,0,1
0.0,54,4,1,3
0.0,146,4,0,3
81.63942854175491,58,6,1,2
0.0,94,2,0,1
180.37372066044514,70,6,0,2
210.0730701856685,104,5,0,1
88.12550883744919,55,6,0,3
128.66054606812597,61,7,0,2
56.87259515609465,61,4,1,2
0.0,74,5,0,3
162.1310061733371,99,1,0,3
0.0,65,4,0,3
0.0,62,5,0,2
0.0,113,2,0,3
149.5605038725675,71,4,1,2
99.91143830555308,141,5,0,2
225.74875448827422,66,5,0,1
143.03903910507753,117,3,0,2
0.0,32,6,1,2
142.21904166836615,101,6,0,3
0.0,86,5,1,1
0.0,68,5,0,2
126.42433797773103,88,4,1,1
200.8776109479406,15,5,0,0
165.10827736685778,95,3,1,2
107.78039960117248,109,4,0,2
107.64727686298983,112,3,1,1
0.0,94,1,1,1
140.1106102140143,80,1,0,2
139.72299377784145,92,5,1,2
172.9558485529646,100,5,1,2
0.0,84,5,1,3
80.27980888627312,38,5,0,2
0.0,101,5,0,2
97.57001550525919,101,4,1,2
0.0,156,6,0,3
290.8710137641702,68,6,0,2
172.07730962401598,98,5,0,2
0.0,115,7,0,2
0.0,108,5,1,1
151.57334283350102,126,2,0,2
172.9107306958553,52,4,1,3
0.0,153,6,0,1
0.0,101,6,0,2
0.0,57,5,0,3
143.54287278930082,49,4,1,2
135.0017894231832,70,2,0,3
0.0,84,3,0,2
17.450589810935696,109,4,0,2
0.0,101,6,0,2
40.9684201228782,70,5,0,2
86.48142488190521,95,3,0,3
153.01272997804284,89,7,1,2
0.0,77,4,0,2
16.78730283920065,77,5,1,2
139.38881651982783,99,6,1,2
99.81261022535152,84,6,0,2
159.05510593726262,98,4,0,3
88.69315154744018,58,4,0,3
95.20447854571384,61,6,0,2
0.0,82,6,0,2
89.14673452897105,98,5,0,0
107.84537043824119,101,6,0,3
166.8835378278715,52,4,1,3
209.40296142821964,37,5,0,3
0.0,83,3,0,2
210.55722690278233,112,4,0,2
146.43310930100992,24,6,0,3
32.32594808314653,35,2,0,3
32.871738981915,75,7,0,1
169.1413183240621,54,3,0,3
152.4242220204214,41,7,1,3
0.0,73,5,0,2
0.0,78,3,1,3
0.0,46,3,1,1
233.54051668246646,63,2,0,1
129.98189033328075,11,4,0,2
65.85227344363317,112,5,0,3
107.47333127372985,67,6,1,2
0.0,74,4,0,2
158.02906727875242,97,4,0,2
149.5244404903909,71,5,1,2
0.0,73,4,1,2
0.0,65,5,0,3
0.0,49,6,0,2
159.63784630232976,134,5,0,3
0.0,97,6,1,1
218.26894213193958,86,3,0,1
52.210147085103586,34,5,1,3
0.0,58,4,1,3
100.55907322963427,99,6,0,2
54.37764696203163,6,6,0,2
0.0,94,6,0,3
0.0,87,2,0,3
0.0,83,4,0,2
105.11227320464435,75,5,0,2
140.48126128910863,60,4,1,2
113.49155891988002,50,6,0,1
0.0,76,6,1,3
0.0,72,6,0,2
0.0,29,4,0,3
0.0,60,6,1,2
0.0,68,7,1,2
0.0,128,6,1,3
0.0,47,5,0,2
146.46122246512303,70,4,1,2
188.22778995959726,53,3,1,3
112.48183284719937,69,5,0,2
0.0,54,5,0,3
162.58131650568242,117,4,0,2
32.84049324883806,126,4,0,2
0.0,45,3,1,3
53.707046628713215,85,3,0,3
90.46406463834282,51,5,0,2
132.50858028336287,65,4,1,3
185.66725132464992,95,4,0,2
153.62502562755893,47,4,0,2
0.0,40,3,0,1
0.0,84,5,1,3
126.81636678657178,99,5,1,2
0.0,101,4,1,3
115.53302738188111,92,3,1,3
0.0,52,6,0,2
0.0,37,4,0,3
0.0,113,4,0,3
104.0143794679235,59,2,0,3
101.69817841269247,45,6,0,2
73.84521851893813,111,7,0,2
0.0,79,3,0,1
165.3479529985041,105,4,0,2
0.0,98,5,0,2
151.4714628925323,131,6,0,2
35.50169411072744,60,4,0,2
35.590754321715295,114,7,0,3
202.5184231457218,106,4,1,2
46.19852162741512,61,4,1,2
18.676629887059576,35,6,0,2
0.0,107,5,0,1
0.0,50,4,0,2
156.12646806223194,98,6,0,3
78.81397027687264,99,5,1,1
0.0,99,4,1,1
182.2919103182508,104,6,0,3
145.43912646223234,100,4,0,2
0.0,92,5,0,2
0.0,61,7,0,2
0.0,97,6,0,1
0.0,83,4,1,3
139.61583150529995,93,6,0,3
203.7116495985771,95,3,1,1
141.4658469785617,79,4,1,2
125.13208753444967,100,5,1,2
0.0,81,5,0,2
0.0,116,3,0,3
0.0,118,6,0,2
0.0,44,5,0,3
0.0,56,4,0,3
140.10628614122524,40,5,1,3
36.421690994607886,89,7,1,3
154.0058273955048,85,7,1,1
0.0,86,3,0,2
143.1508049835625,109,5,0,2
169.7976090718158,71,6,1,2
0.0,43,5,0,3
68.87708575255174,46,5,0,3
169.3457943900576,95,4,1,3
0.0,51,5,0,1
0.0,69,1,0,2
0.0,86,5,0,0
0.0,178,4,1,1
93.76873522008634,87,3,1,3
169.23207043372054,53,2,0,3
200.80988734461494,83,5,1,3
0.0,104,6,0,2
143.6178385369518,131,3,0,3
159.38802340911909,84,5,1,1
0.0,107,7,0,2
77.62571547974866,90,5,0,1
203.62316272564442,87,4,0,2
0.0,73,3,0,1
0.0,48,5,1,3
0.0,94,5,1,2
99.4354672449922,81,5,0,2
189.83414315769485,82,4,0,2
0.0,98,3,0,3
203.52496717460053,25,5,0,3
292.0885791020643,77,4,0,2
0.0,124,4,0,2
0.0,41,5,1,1
0.0,113,3,1,2
0.0,108,3,1,2
15.20621059959629,33,2,1,1
0.0,108,3,0,2
83.82826705647417,113,5,1,3
160.6361721710728,139,5,0,2
147.7784974884806,65,6,0,3
0.0,87,3,1,1
0.0,72,7,0,3
0.0,77,7,0,2
181.8068475754721,63,4,0,3
55.491337079484964,44,5,1,3
0.0,47,5,0,3
0.0,97,2,1,2
0.0,85,6,0,3
0.0,86,5,1,3
175.8714681346876,96,5,0,2
0.0,66,4,1,1
77.34762561170432,68,5,1,2
0.0,146,5,0,3
0.0,99,6,0,1
77.67320582659832,92,3,0,2
0.0,31,5,0,0
0.0,106,1,0,3
271.44522439829336,82,6,0,3
172.1136556096886,98,6,0,2
78.94737921891769,60,6,0,1
187.00251482502438,102,6,0,2
201.40433417369243,79,6,0,1
126.84355947153401,124,6,1,3
0.0,115,6,0,3
0.0,142,7,1,2
0.0,51,7,0,1
0.0,28,5,0,2
0.0,46,6,1,3
103.09127964655201,38,5,0,2
0.0,102,4,0,1
0.0,87,5,0,1
159.16590905301584,92,2,0,2
0.0,90,5,1,2
0.0,38,6,0,1
0.0,92,5,0,3
0.0,111,3,1,2
78.85590862598781,108,6,0,3
152.5853469918986,50,5,1,3
0.0,56,7,1,3
0.0,75,5,1,2
0.0,101,6,0,3
0.0,61,5,1,0
0.0,104,6,0,1
0.0,81,4,0,1
183.36274697393984,96,3,0,3
0.0,41,5,1,2
195.69777253542156,66,4,1,3
232.50532874867207,61,5,0,2
202.46202042606464,85,7,0,2
121.3235517357895,89,6,0,3
189.58836997617846,87,5,1,1
220.21233833487088,85,6,1,3
0.0,37,6,0,2
0.0,54,3,1,3
0.0,28,3,0,2
0.0,102,4,0,3
0.0,26,5,1,1
50.05755139538793,78,6,1,3
0.0,87,5,0,2
130.27063634521798,71,5,0,1
0.0,54,4,1,3
127.17507773228782,94,6,0,1
0.0,106,2,0,2
113.38662797771549,31,6,0,3
201.64624461998392,151,5,0,3
0.0,31,4,1,1
88.84815095291482,103,3,1,2
0.0,89,5,1,3
87.04342583849117,66,3,0,2
0.0,59,6,1,2
0.0,114,6,0,3
38.80756065390706,75,4,1,2
0.0,84,4,0,3
99.01577267957236,82,5,1,3
0.0,105,7,1,1
0.0,124,5,0,2
0.0,97,6,0,2
0.0,78,4,0,1
0.0,93,6,0,2
135.01218532661008,76,5,1,3
0.0,106,4,1,2
201.8679248889681,116,6,1,3
123.59709750240157,57,5,0,1
0.0,93,3,0,2
0.0,61,6,0,3
158.4879550026492,49,5,0,3
198.16160508494823,87,5,0,1
183.1023647666319,81,6,0,1
249.65158739115608,89,4,0,2
159.6438972730322,75,4,0,3
144.5139981148994,160,3,0,3
203.18517559340205,87,6,0,2
0.0,72,5,0,0
0.0,76,2,0,2
62.62373062536352,124,3,0,1
0.0,9,4,0,2
0.0,97,2,0,2
175.54796730243447,29,4,0,2
0.0,101,5,0,2
0.0,121,6,0,1
0.0,89,4,0,0
77.51903713575797,77,6,0,2
0.0,27,5,0,1
0.0,49,4,0,1
129.5083407955114,142,5,0,3
0.0,67,7,1,2
120.05061177150583,96,5,0,1
0.0,59,6,0,3
80.31356006256479,33,6,0,2
129.90575881476855,87,4,0,2
66.71175737439111,31,5,1,2
77.3892885400746,122,5,0,2
180.10290943604792,104,5,1,2
289.4251395826908,146,3,1,3
142.07951765730556,24,5,0,1
62.157793566916894,143,4,0,3
0.0,115,1,1,2
0.0,78,4,0,1
168.95638628416702,102,7,1,2
0.0,66,3,1,3
0.0,17,5,0,1
214.60278585891217,114,5,0,2
143.44929040777384,124,7,0,3
114.66325376675393,87,3,0,3
46.166601501655734,89,6,0,2
231.30853418631506,96,3,0,3
0.0,94,6,0,1
0.0,68,3,0,3
0.0,75,4,1,2
0.0,132,5,0,3
191.1726934351127,71,5,1,3
0.0,101,7,0,3
205.29777778982267,84,5,0,3
101.660754965503,114,4,0,3
166.01268971794838,114,5,0,3
107.55236816577198,21,2,0,3
0.0,80,2,0,1
80.72266225838524,103,3,0,3
0.0,6,4,1,2
152.35315811476784,59,4,0,3
200.27552886320075,110,6,1,3
118.18879452343276,62,3,1,2
160.20429051370434,45,1,0,3
0.0,68,4,1,3
0.0,77,6,0,1
241.7719623678471,97,3,1,3
0.0,19,6,0,2
0.0,81,7,1,2
0.0,44,5,0,2
127.99953800146538,3,3,0,3
0.0,100,5,0,2
0.0,65,2,1,2
163.654090775271,100,4,1,2
32.50202699118023,114,2,0,3
0.0,74,5,0,3
0.0,60,7,1,3
63.12046444556326,117,5,1,3
0.0,82,5,1,2
0.0,84,6,0,1
0.0,26,5,0,2
163.9878942148021,123,5,1,3
0.0,103,3,0,3
138.24041507574276,145,6,0,1
128.3393728748624,54,6,0,2
222.85931738825303,74,5,1,2
0.0,97,2,1,3
0.0,111,4,0,3
0.0,80,6,0,2
221.84409658849688,60,4,0,2
0.0,42,5,0,2
171.95297086936444,55,4,0,2
0.0,61,4,1,3
0.0,89,4,0,3
109.94353877719222,105,3,0,2
0.0,58,5,0,1
0.0,55,4,1,2
124.0052715205057,110,2,0,1
81.9485469140817,101,5,1,2
243.40519205662576,61,2,0,3
0.0,152,4,1,2
94.06091228761936,86,4,1,3
166.13125333999753,68,5,0,2
0.0,125,5,0,3
163.77600797762398,47,3,0,2
171.77922475838162,70,6,1,2
91.69999462464384,74,5,0,1
150.24686811867798,69,3,1,2
0.0,75,4,0,2
245.4243783434468,37,5,0,2
0.0,81,4,1,2
118.77110306163598,78,5,0,2
142.98048080982795,78,5,0,2
183.132499094596,75,4,1,3
132.4812550674342,45,5,0,2
45.60094932166923,80,5,0,2
268.2728551282425,86,4,1,2
135.9224719343754,88,6,0,1
92.97289289393305,89,6,1,3
0.0,63,5,0,1
206.48503987357805,109,6,0,3
0.0,33,1,0,2
114.45810316813746,71,7,0,2
0.0,80,5,1,2
169.14521918219847,111,5,0,3
0.0,48,5,1,1
0.0,78,5,0,2
0.0,84,5,0,2
0.0,53,5,0,2
0.0,82,5,1,2
174.38976352751445,81,7,0,2
88.34758635921807,116,5,1,2
163.4375843698784,71,4,0,1
160.5459299035207,61,4,1,1
117.36195765359093,92,7,1,3
0.0,113,5,1,2
76.02411056982389,63,2,0,2
0.0,88,4,0,1
119.51111528636571,50,5,1,1
131.8774807604236,59,4,0,2
0.0,97,3,1,3
0.0,86,3,1,2
0.0,74,4,1,2
113.22025720232692,77,5,0,1
0.0,111,4,0,2
99.4806494939896,71,5,0,2
0.0,106,5,0,2
0.0,71,7,0,3
150.6497025895009,79,4,0,3
51.43672706960339,59,3,0,3
251.5769621123709,50,4,0,3
148.70332124289624,108,7,0,2
123.22038496519275,70,3,1,2
0.0,72,5,0,2
161.04015207796314,64,3,1,2
0.0,91,3,0,2
0.0,76,3,0,2
107.42568984336152,61,6,1,0
0.0,57,5,1,1
112.19750362093143,113,4,1,1
0.0,78,3,1,1
0.0,68,3,0,2
0.0,40,6,1,3
10.393501391939608,50,5,1,3
171.94992057875092,108,5,0,3
29.029643796247896,142,5,1,2
280.60181311353205,42,5,1,3
0.0,118,4,0,3
157.64460357075637,88,5,1,3
0.0,36,3,1,2
0.0,86,2,1,2
0.0,126,5,0,3
185.41187372317592,48,4,0,1
214.32440182160218,42,5,0,2
0.0,48,6,1,3
0.0,47,4,0,3
39.69105796450668,133,4,0,3
0.0,50,3,0,3
116.54994981971657,62,6,1,0
141.17190773068626,44,4,1,2
170.54665412909637,110,1,0,3
0.0,92,2,1,3
180.08794075152832,90,5,0,1
0.0,90,5,1,1
100.38949374245678,66,5,1,3
0.0,103,5,0,1
0.0,105,3,0,2
0.0,109,5,1,2
0.0,84,6,1,2
128.91447983311681,96,3,1,2
0.0,11,6,1,2
188.34235828448112,92,5,1,1
215.23695979172078,112,4,0,2
166.7637610884401,69,5,1,2
155.35855716695676,80,5,0,3
133.95121786153643,29,5,0,1
164.52883578535523,95,6,0,2
0.0,90,6,0,3
185.24649535521667,101,4,0,1
103.24171419839097,66,4,0,1
46.72048041664165,122,6,0,2
151.20153201739802,137,6,0,3
0.0,56,6,0,0
145.0254708855666,75,5,0,3
127.50074134524705,102,6,0,2
30.491320660571745,81,3,0,2
185.62225664096087,88,4,0,2
0.0,87,2,0,2
146.1887859305246,42,3,0,3
213.10330896156563,114,5,0,1
130.78783761480196,94,4,0,1
0.0,109,2,0,2
0.0,81,5,0,2
0.0,86,4,1,2
0.0,51,6,0,3
0.0,86,4,0,3
0.0,109,6,0,2
0.0,59,5,0,3
223.27876567914547,74,3,1,2
142.2745167541321,1,4,0,3
179.84320918864105,91,4,0,3
92.77149461392554,94,5,0,1
0.0,92,7,0,3
161.21344406422315,56,6,1,1
144.2636055958798,71,5,0,1
164.63062312546992,100,3,0,2
196.5330852908009,40,4,1,3
123.2361423374139,109,2,0,2
76.19897461288022,72,5,0,2
0.0,77,5,0,3
0.0,104,4,0,2
219.5709450641566,40,4,0,2
0.0,41,4,0,2
0.0,86,4,1,1
147.9255184463318,70,4,0,2
0.0,109,5,0,2
180.57291173158868,133,4,1,2
0.0,59,5,1,1
124.63768975346154,60,4,1,1
0.0,64,3,0,3
0.0,94,3,1,2
0.0,84,6,1,2
65.95766595795159,84,5,0,2
0.0,119,5,0,1
133.6806198606752,24,5,0,2
0.0,100,4,0,2
0.0,63,5,1,2
0.0,87,1,1,2
217.8139838714614,99,5,0,3
0.0,81,5,0,1
0.0,69,6,1,3
92.3604724605282,133,5,0,3
83.31320898512114,112,3,0,1
124.8966733221257,91,6,0,2
0.0,58,4,0,2
0.0,83,7,1,1
67.14438532516405,75,5,0,2
0.0,92,6,0,2
137.82611977363823,45,4,1,3
172.5162048438154,74,3,0,2
57.51707545628176,73,5,0,2
84.83996622298586,8,4,1,2
0.0,41,3,0,3
217.95999513934692,54,6,1,3
0.0,80,5,1,3
0.0,72,6,0,2
214.38334366642482,63,7,1,1
95.70460607988855,105,4,0,1
113.05257743815201,107,5,1,2
158.69631154246113,73,6,0,2
0.0,60,2,0,3
65.76264603129701,118,5,0,3
73.45140201915846,76,3,0,3
130.25038865270514,124,4,0,3
0.0,88,4,0,3
0.0,100,5,0,3
97.63232411593941,107,4,1,3
0.0,69,3,0,3
0.0,33,3,0,2
0.0,39,5,0,2
176.28550448040176,29,6,0,2
55.89527357147128,66,4,0,1
0.0,107,6,1,2
112.22796700859435,79,5,0,1
0.0,56,4,1,2
146.74149639494786,50,4,1,3
198.48865455578536,138,3,0,2
0.0,37,2,1,1
186.43421270871602,94,4,1,3
0.0,110,4,0,3
0.0,130,6,0,3
159.9767544105227,29,5,1,3
142.4506151777427,147,3,1,3
0.0,90,6,1,3
229.41732381182328,76,6,0,3
0.0,131,4,1,3
0.0,75,4,0,3
90.76825867297869,102,3,0,0
59.431414101505055,84,5,1,2
211.994926573591,58,2,1,2
200.76316620174885,44,5,0,2
0.0,83,3,0,1
227.69009949878102,102,6,0,3
127.50235060111652,52,4,0,3
0.0,121,7,1,3
74.28029136772261,96,4,1,1
170.5191527538115,41,5,0,2
74.03928626594026,119,5,0,2
0.0,106,5,0,2
0.0,149,1,1,3
99.2878220958261,93,5,1,2
165.2501261999196,57,3,1,3
0.0,45,5,0,2
0.0,14,5,1,2
0.0,69,5,1,2
0.0,41,5,1,3
0.0,28,5,1,3
139.40063075689145,113,5,0,3
100.56366418901726,103,5,0,2
0.0,83,3,1,2
105.302888856818,71,4,1,2
104.44917029971597,156,6,1,2
184.74123047861045,70,5,0,1
0.0,25,5,1,2
202.64410313521415,63,4,0,1
0.0,80,5,0,3
137.74158831483476,88,5,1,2
0.0,67,4,1,3
137.80236910270935,35,5,0,1
0.0,94,4,0,2
0.0,105,6,1,2
0.0,89,5,1,2
171.21154618388513,53,5,0,3
205.71244423934442,29,2,0,2
232.89838637597336,68,6,1,3
136.0821908097998,52,6,0,2
135.59882631288016,55,5,0,2
249.10826068365947,63,7,0,3
0.0,102,6,1,2
87.95231664289162,80,6,0,2
0.0,109,5,0,2
0.0,82,4,0,2
199.65046455966407,48,5,1,3
120.25696717991279,44,6,0,3
74.77251147880841,130,5,0,3
0.0,120,6,0,2
197.87726508048223,25,3,0,3
107.16338041101774,109,3,1,2
0.0,69,6,0,2
237.95896318606975,5,5,0,3
0.0,65,5,0,2
143.72684090223845,127,4,0,3
0.0,50,3,0,1
0.0,37,3,1,1
181.7760091346343,96,4,0,1
172.90945927847662,58,5,1,1
247.57792691895008,29,7,0,3
173.55665361008244,56,6,0,3
124.19275292275562,45,3,0,2
0.0,67,5,0,1
97.59224999186341,94,4,0,3
157.803272020469,115,4,0,3
0.0,44,4,0,3
133.56434453045128,88,6,0,3
0.0,117,4,1,1
117.61633472737316,80,6,1,2
104.32671404263658,124,5,0,2
133.46994694320182,134,4,0,2
0.0,117,4,0,3
159.24618855292974,115,5,0,2
167.4643082737653,109,3,1,2
128.00428023306446,105,5,0,2
0.0,22,5,0,2
120.93623598591137,60,4,1,2
134.53972718303936,96,5,0,3
0.0,84,4,0,1
0.0,70,7,1,3
136.82048503249894,77,4,0,1
128.0353700514553,113,4,1,3
0.0,89,5,0,1
141.54328767726543,32,6,0,2
0.0,136,3,0,2
0.0,91,4,0,3
180.98824151084267,72,4,0,2
0.0,69,5,0,3
137.911694190228,87,6,0,2
188.14830252932995,24,4,0,2
0.0,80,5,0,2
80.06444804447187,101,3,0,3
0.0,128,4,0,3
64.08504141756973,98,4,1,2
250.6950152651512,57,5,0,2
0.0,87,4,0,1
218.77335605116357,65,6,1,2
149.3797636560263,54,4,0,2
0.0,81,5,0,1
147.63263606490645,56,7,0,2
115.2650787713529,100,5,1,1
0.0,67,5,0,1
201.5533915068737,55,5,0,2
0.0,79,4,0,2
128.6900536894295,49,6,1,1
260.84313519434716,61,5,1,3
195.10297488896194,85,6,1,1
307.7244923013181,15,4,0,2
166.83835281307347,99,3,0,3
0.0,76,2,1,1
189.73939059771826,91,6,0,2
146.38718424700625,77,6,1,3
177.7229842556373,125,6,1,3
0.0,79,6,0,3
197.47307495391794,45,4,0,0
143.62020780682116,106,5,1,2
46.20650459038389,83,5,0,2
0.0,149,5,0,1
125.8141241286387,43,6,0,3
143.92576415144904,95,4,0,2
104.69635054751406,58,5,0,3
0.0,69,4,0,1
0.0,76,5,0,2
0.0,66,6,1,3
0.0,63,6,1,1
0.0,42,3,0,3
203.17039808900608,97,5,0,2
179.32132580899975,65,6,1,3
106.68562804980633,54,6,0,3
0.0,82,3,0,3
106.23100879133412,61,3,1,3
178.04987176538728,80,5,1,3
0.0,79,7,0,2
180.49211979649084,84,4,0,1
0.0,105,5,0,2
0.0,60,3,0,2
0.0,82,5,0,2
186.99403695087761,84,5,0,1
0.0,116,5,0,0
146.69449975973208,72,4,1,3
0.0,53,4,1,3
56.919609712396905,73,5,1,1
123.59480728320605,81,5,0,2
0.0,88,2,0,3
190.0427151373732,95,4,1,0
0.0,57,6,0,3
128.07335726707907,86,5,0,2
0.0,76,6,0,2
0.0,81,6,0,3
230.7085263157149,119,6,0,1
0.0,65,4,0,2
58.586670086129345,50,3,0,2
253.45023099122392,90,6,1,2
150.44986292206303,36,5,0,3
130.55943642014034,33,5,0,1
182.75808331874734,49,4,0,3
0.0,56,7,0,2
68.58972389883817,40,5,0,2
0.0,84,5,0,0
0.0,98,6,0,3
94.49838530305153,48,6,0,3
0.0,60,5,0,2
0.0,59,6,0,3
0.0,43,5,1,3
0.0,88,6,1,2
146.92540903847996,72,4,1,1
0.0,69,2,0,1
34.087572803902304,79,4,0,1
103.23257001648184,92,5,1,3
121.76816268992953,80,6,0,1
99.6134499358489,111,5,1,2
0.0,103,6,1,2
0.0,62,3,0,2
0.0,89,5,1,2
0.0,82,4,0,1
120.63274592631733,111,5,0,2
0.0,97,4,0,2
0.0,49,5,0,3
0.0,89,5,0,3
120.9587723427522,112,6,0,3
96.19960717251502,69,4,0,2
119.9935979774368,67,5,1,3
0.0,82,4,0,1
163.76544927888136,88,5,1,2
0.0,69,4,1,3
0.0,57,4,1,1
0.0,96,5,0,3
172.626042541668,79,3,0,2
193.45258027016325,99,7,1,2
0.0,110,3,0,3
185.0352546550864,128,3,0,3
65.17854830828567,78,4,0,2
137.42301088990953,88,4,0,2
113.15185176745044,128,5,0,1
167.71531222519437,84,3,1,2
159.89425909344436,90,5,1,3
133.94457524609052,2,3,0,2
56.96150899294565,112,3,1,3
106.61646408949734,123,5,0,1
128.076321103642,68,4,0,3
200.49672792929846,140,5,1,3
183.35734898188736,90,5,0,3
0.0,104,5,0,2
116.08474557979434,27,3,0,3
132.64318475912012,93,5,0,3
170.09271596695518,111,2,0,2
161.7683155428541,86,6,1,1
0.0,73,5,0,2
56.118195332727524,32,4,0,2
156.29924700680928,118,4,0,1
0.0,87,6,1,2
140.06113645418048,58,5,0,2
0.0,78,4,0,2
0.0,123,2,0,3
0.0,58,6,0,1
171.76408885887196,83,4,0,2
74.17470169986296,126,5,0,2
19.181337548603764,115,3,0,3
190.98818597507127,115,5,0,1
286.1865182426026,82,4,0,2
0.0,99,6,0,2
0.0,88,4,0,2
180.13368170879616,83,4,1,2
0.0,88,6,0,2
0.0,99,2,0,3
93.91844265684875,68,3,0,1
0.0,81,5,0,2
0.0,114,6,0,2
0.0,65,4,1,2
0.0,95,5,1,3
231.36999851866565,86,2,1,2
140.90432006788234,83,7,0,2
79.23947808723429,94,4,0,2
0.0,40,3,1,2
0.0,48,6,1,2
21.230903344209267,20,5,0,3
0.0,64,4,0,1
0.0,88,4,0,3
175.58311679363078,44,4,0,2
102.59489405797395,70,5,1,3
108.47508421276221,71,5,0,2
66.72108725507073,84,5,0,3
100.01688063996755,51,4,1,3
0.0,109,6,0,3
0.0,81,4,1,3
133.19245619884748,64,6,0,3
0.0,63,6,0,1
0.0,78,3,0,2
269.95212458351466,116,4,1,2
172.61869639893436,107,5,1,2
0.0,90,4,0,2
115.75602823606897,74,2,0,2
0.0,63,4,0,3
0.0,169,4,0,3
0.0,63,7,1,3
79.6421902140526,60,6,0,3
143.7360507007431,91,6,0,3
0.0,63,5,1,0
0.0,108,4,0,1
0.0,35,3,0,2
145.5012557810497,53,5,0,2
302.7383752964507,106,3,1,0
0.0,122,7,0,1
101.31181431940783,51,4,1,2
185.0371778264357,90,6,1,3
74.70659617262028,117,4,0,3
90.94191783550268,96,6,0,2
228.57252090192276,39,5,0,2
88.05855488441006,68,5,1,2
0.0,119,3,1,1
53.82297705584101,54,3,0,2
107.86668551503044,65,4,1,2
202.3071404618941,128,4,1,2
152.00604695449766,52,5,0,2
0.0,113,3,0,1
0.0,86,4,0,2
0.0,118,6,0,3
33.13561556482499,63,6,0,3
0.0,131,7,0,0
122.86118202998196,67,3,0,3
0.0,117,1,0,2
197.4432766153107,106,4,0,2
0.0,65,6,1,1
261.6304479660163,84,6,1,1
0.0,27,5,0,2
0.0,81,4,1,2
0.0,67,4,0,1
253.36276753851013,49,4,0,2
0.0,92,5,0,2
0.0,61,3,1,3
0.0,76,3,0,3
36.33677854290579,95,5,1,1
0.0,49,6,0,2
171.84672879896365,99,6,1,2
0.0,90,4,1,3
201.6811747530262,68,6,0,2
0.0,82,4,1,2
164.55469806638868,92,4,0,2
0.0,93,3,1,2
245.5799462763489,96,6,0,1
274.11829503268575,93,5,0,3
0.0,129,4,0,0
